id,y_2000,y_2010,y_2013,y_2015
364,2216,2426,2745,2852
365,1304,1217,1657,1686
366,1082,662,738,796
367,3961,4053,4469,4866
368,2906,2839,3038,3038
369,1413,1197,1269,1022
370,3191,2652,3134,3218
371,6970,7442,5765,5976
372,5493,11123,11745,11779
373,2447,2386,2500,2513
374,2588,2269,2483,2487
375,2577,2481,2371,2401
376,3025,3635,3940,3995
377,823,4982,5510,5595
378,3897,3993,4233,4350
379,3405,4029,4160,4202
380,4843,5426,5700,5726
381,3053,2933,3071,3092
382,3590,2762,3015,3050
383,4287,3722,4077,4093
384,854,2243,3122,3661
385,4893,4524,4371,4811
386,2228,1556,1898,1955
387,2560,2503,2282,2327
388,2028,1473,1728,2053
389,8219,8893,8826,9359
390,1063,1397,1475,1468
391,2499,2285,2284,2348
392,8053,8781,10051,10259
393,5128,4919,5917,5788
394,2441,2546,2882,2935
395,1000,1506,1568,1580
396,2197,2526,2670,2737
397,517,1500,1566,1846
398,1,464,588,643
399,1165,1862,2021,2031
400,2226,2478,2526,2528
401,2023,2089,2184,2189
402,1315,1547,1596,1584
403,1114,1627,1741,1927
404,1534,1865,2081,2069
405,233,3175,3460,3474
406,1763,2051,2000,2146
407,1371,1703,1844,1869
408,1599,2975,2690,2713
409,1524,2484,2772,2826
410,1213,1290,1720,1718
411,215,1392,1546,1561
412,576,604,654,667
413,1870,3581,3805,3836
416,122,1279,1625,1625
417,772,1904,1980,1980
418,1249,3100,3309,3309
419,1920,3025,3094,3097
420,1918,2485,2645,2721
421,97,1193,1392,1607
422,1233,1878,1520,2133
423,1479,1847,2042,2075
424,1424,1479,1690,1689
425,900,1158,1204,1211
426,1633,1982,2047,2045
428,1008,1478,1431,1503
430,1655,2460,2821,2962
431,1366,1778,1812,1834
432,2786,2632,2558,2607
433,988,998,1004,1004
434,548,2447,2845,3191
435,574,625,568,607
436,1274,1678,1598,1602
437,1757,2124,2473,2951
438,392,612,1245,1957
442,1911,1930,1980,2017
443,1112,1672,1709,1713
444,1870,2341,2226,2238
445,2697,2796,2938,2935
446,926,1271,1308,1362
447,622,2139,2356,2414
448,664,2476,2781,3162
449,1500,2014,2343,2347
450,886,3414,3754,3978
451,1753,3202,3629,4022
452,1288,1379,1619,1690
453,1766,1863,2005,2005
454,997,1746,1518,1512
455,1300,1996,1988,1988
456,960,1118,1098,1087
457,1129,1046,1058,1055
458,824,1092,1127,1126
459,1718,2626,2779,2779
460,2166,2730,2961,3003
462,1037,1860,2028,2135
463,2243,2149,2375,2391
464,1713,3172,3517,3564
465,609,1282,1252,1252
466,861,2349,2519,2562
467,1127,1921,2158,2161
468,1619,1665,1890,1882
469,980,1750,1871,1890
470,1637,1770,2338,2336
471,1087,2469,2777,2771
472,900,1140,1290,1310
473,1340,1879,2235,2276
474,1949,2173,2382,2390
475,1513,1775,2626,2713
