id,y_2011,y_2014,y_2015
235,0.01,0.89,0.89
236,0,1.9,1.9
237,0,0,0
238,,,
240,1.15,0,0
241,3.2,6.2,3.2
242,0,2.46,2.42
243,0,0.64,0.63
244,0,2.32,2.49
245,,,
246,,,
247,,,
248,0,1.16,0
249,,,
250,0,0.07,0
251,0,1.96,0
252,0,0,0
253,0,0.78,0.78
254,2.84,3.44,0.56
255,,,
256,,,
257,0,2.06,2.01
258,0,0,0
259,0,0.25,0.25
260,0,0,0
261,5.83,5.87,5.83
262,0.72,3.7,3.67
263,0.78,0,0
264,0,0.63,0.63
265,0,1.96,0
266,2.53,4.29,3.16
267,,,
268,,,
269,0,0,0
270,0,0.57,0
271,,,
272,0.94,2.05,0
273,0,0,0
274,0.29,1.67,1.64
275,1.4,2.78,2.74
276,0,0,0
277,0,1.21,1.21
278,,,
279,0,0,0
280,0,0,0
281,,,
282,0,0,0
283,0,0,0
284,0,0,0
285,0.93,0.93,1.1
286,0,0,0
287,0,2.01,2.01
288,,,
289,0,0,0
290,,,
291,,,
292,0,1.02,0
293,,,
294,1.59,1.59,0
295,0,0.17,0.17
296,,,
297,,,
298,0.05,0.55,0.53
299,0.02,2.01,2.01
300,2.12,2.24,2.22
301,0.01,2,2
302,0,1.51,1.51
303,0,1.05,1.05
304,,,
305,,,
306,0,0,0
307,0.01,0,0
308,0,0,0
309,0,0,0
310,,,
311,0.02,1.84,1.79
312,,,
313,0,1.88,1.88
314,3.59,3.6,3.59
315,0.01,0.39,1.64
316,3.89,3.91,3.89
317,0,0.77,0
318,0,0.97,0.97
319,0.01,1.88,1.88
320,,,
321,,,
322,,,
323,,,
324,,,
325,,,
326,1.07,1.07,0
327,,,
328,0,0,0
329,0,0.25,0.25
330,0,0,0
331,0,0,0
332,0,0.8,0.79
333,0,0,0
334,0,0.71,0.71
335,,,
336,0,0,0
337,,,0
338,,,
339,0,0.12,0
340,1.33,1.34,1.33
341,1.08,2.01,1.54
342,0.58,0.58,0.59
343,0,0.42,0.42
344,,,
345,0,0,0
346,0,0,0
347,0.44,0.44,0
348,0,2.87,2.8
349,2.66,2.67,2.66
350,1.52,1.53,1.52
351,0.77,0,0
352,0,0,0
353,4.12,8.34,4.12
354,1.77,3.57,1.78
355,2.82,3.78,3.77
356,,,
357,0,0.44,0.44
358,3.16,2.92,2.91
359,,,
360,0,3.9,3.82
361,0.02,1.54,0
362,1.59,1.59,1.33
363,0,0,0
364,2.58,2.6,2.58
365,0.6,0.6,0
366,1.11,1.45,2.03
367,0.99,2.06,2.05
368,3.88,3.79,3.76
369,0,0.57,0.55
370,3.19,3.2,3.19
371,0.01,0.4,0.01
372,0,0,0
373,1.54,0,0
374,0,0,0
375,3.41,3.87,2.16
376,0,1.24,1.23
377,1.39,0.01,0.01
378,2.45,2.46,2.45
379,0,0,0
380,0.01,0.01,2
381,0,0.94,0
382,0.39,1.41,0.39
383,0,1.45,1.44
384,1.15,1.49,1.15
385,0,0,0
386,0.41,0.42,0.41
387,1,0,0
388,0.02,0.89,0
389,0.41,0.01,0.01
390,,,
391,,,
392,5.97,9.19,6.48
393,2.9,5.2,5.45
394,0,0.14,0.14
395,0.21,0,0
396,0,0,0
397,,,
398,0,0.75,0.73
399,0,1.99,1.99
400,0,0,0
401,,,
402,,,
403,0,0,0
404,0,0.17,0.17
405,,,
406,0,0,0
407,0,0.17,0.17
408,0,0.26,0.26
409,,,
410,,,
411,0,0,0
412,0,0,0
413,1.53,0,0
416,0,0,0.76
417,1.15,4.19,3.9
418,0.01,1.17,0.12
419,1.15,3.04,3.03
420,0.02,0.02,0.02
421,,,
422,3.41,3.41,2.7
423,0,0.77,0.76
424,,,
425,0,0,0
426,0.22,0,0
428,0,0,0
430,0.8,2.19,1.42
431,0,0,0
432,,,
433,0.22,0,0
434,0,0,2.01
435,0,0,0
436,0,0,0
437,0,0.88,0.87
438,0,0,0
442,0.34,0,0
443,,,
444,0.04,0,0
445,3.04,3.09,3.87
446,0.13,3.38,3.33
447,1.47,4.73,4.67
448,0,1.04,1.04
449,0,0,1.38
450,2.99,4.52,3.1
451,0,1.38,1.37
452,,,
453,0.77,3.21,2.44
454,0,0,0
455,1.36,0,0
456,,,
457,0,0,0
458,0,0.17,0.17
459,0,0,0
460,0,4.48,4.47
462,0,0,0
463,0,0,0
464,1.3,0,0
465,0,2.68,2.68
466,0,0.79,0.79
467,0,0,0
468,0,0,0
469,0,0.45,0.45
470,,,0.37
471,0,0,8.04
472,,,
473,0.52,7.1,7.64
474,,,
475,0,0,0
